Date,GLD,KWEB,QQQ,URA,VOO,VT
2021-12-09,165.8800048828125,35.658817291259766,382.53436279296875,20.300674438476562,400.74017333984375,96.71965026855469
2021-12-10,166.5800018310547,36.08462142944336,386.6927185058594,19.865251541137695,404.5628967285156,97.20986938476562
2021-12-13,167.0,34.924102783203125,381.10614013671875,19.257295608520508,400.97381591796875,96.22941589355469
2021-12-14,165.44000244140625,34.63188171386719,377.16168212890625,18.912242889404297,398.24462890625,95.63026428222656
2021-12-15,166.14999389648438,33.688438415527344,385.7599792480469,19.963836669921875,404.4694519042969,96.83765411376953
2021-12-16,168.16000366210938,33.12070083618164,375.8402404785156,19.59413719177246,400.8148498535156,96.29296112060547
2021-12-17,167.8000030517578,33.05391311645508,373.9652404785156,19.273727416992188,396.6557312011719,95.41236114501953
2021-12-20,167.08999633789062,31.23381805419922,370.33758544921875,18.89581298828125,392.3656921386719,94.53887176513672
2021-12-21,167.02000427246094,33.346126556396484,378.6258544921875,20.054208755493164,399.3289794921875,96.1395263671875
2021-12-22,168.58999633789062,32.770042419433594,383.2369689941406,19.824172973632812,403.3626708984375,97.02674102783203
2021-12-23,168.97000122070312,32.427730560302734,386.1261901855469,20.136363983154297,405.8486633300781,97.64873504638672
2021-12-27,169.3699951171875,32.24405288696289,392.5078430175781,20.941490173339844,411.6365661621094,98.68226623535156
2021-12-28,168.63999938964844,31.651268005371094,390.68865966796875,20.11171531677246,411.3269348144531,98.57250213623047
2021-12-29,168.58999633789062,30.513507843017578,390.6303405761719,19.832387924194336,411.82415771484375,98.60909271240234
2021-12-30,169.8000030517578,33.22800827026367,389.46295166015625,19.510112762451172,410.6609802246094,98.52678680419922
2021-12-31,170.9600067138672,32.69048309326172,387.03094482421875,19.822830200195312,409.5353088378906,98.26152038574219
2022-01-03,168.3300018310547,32.43963623046875,390.7568359375,20.99552345275879,412.04925537109375,98.82860565185547
2022-01-04,169.57000732421875,31.00623893737793,385.6884460449219,21.369049072265625,411.8804016113281,98.86519622802734
2022-01-05,169.05999755859375,30.119321823120117,373.8397521972656,21.499347686767578,403.9912414550781,97.1822280883789
2022-01-06,166.99000549316406,31.534809112548828,373.5770263671875,20.317968368530273,403.4471130371094,97.09078216552734
2022-01-07,167.75,32.37692642211914,369.5301208496094,21.030269622802734,402.0493469238281,96.95355987548828
2022-01-10,168.25999450683594,32.663604736328125,369.7733459472656,20.656747817993164,401.524169921875,96.63343811035156
2022-01-11,170.2899932861328,34.320980072021484,375.328125,20.917346954345703,405.04193115234375,97.74932861328125
2022-01-12,170.74000549316406,34.8405876159668,376.8165283203125,21.004209518432617,406.251953125,98.28895568847656
2022-01-13,170.16000366210938,32.753196716308594,367.3900146484375,20.152923583984375,400.6516418457031,97.07247161865234
2022-01-14,169.6699981689453,33.335514068603516,369.6761169433594,20.01393699645996,400.7737121582031,97.0633316040039
2022-01-18,169.38999938964844,32.565059661865234,360.4732971191406,19.1365909576416,393.7474365234375,95.39865112304688
2022-01-19,172.0800018310547,32.977169036865234,356.5140075683594,19.59697914123535,389.6105041503906,94.85900115966797
2022-01-20,171.64999389648438,34.383689880371094,351.8834228515625,19.22345542907715,385.32354736328125,94.08154296875
2022-01-21,171.08999633789062,32.977169036865234,342.126220703125,18.024703979492188,377.75335693359375,92.48091888427734
2022-01-24,172.02999877929688,32.40380096435547,343.69244384765625,18.042078018188477,379.3292541503906,92.36199188232422
2022-01-25,172.5800018310547,32.17087936401367,335.72509765625,18.07682228088379,374.7232971191406,91.44734954833984
2022-01-26,169.7899932861328,31.122705459594727,335.19976806640625,17.347150802612305,373.8789978027344,91.03573608398438
2022-01-27,167.60000610351562,30.12828254699707,331.82415771484375,16.704341888427734,371.9841613769531,90.3497314453125
2022-01-28,167.10000610351562,30.540380477905273,342.2332458496094,17.347150802612305,381.1021728515625,91.84063720703125
2022-01-31,168.08999633789062,33.51469039916992,353.1772766113281,17.9465274810791,388.07208251953125,93.76142120361328
2022-02-01,168.22999572753906,33.73865509033203,355.58013916015625,18.441661834716797,390.6048889160156,94.50228118896484
2022-02-02,168.83999633789062,32.76215362548828,358.46929931640625,18.146318435668945,394.32904052734375,95.06022644042969
2022-02-03,168.60000610351562,32.1081657409668,343.9356384277344,17.3037166595459,385.1640625,93.2217788696289
2022-02-04,168.86000061035156,32.645687103271484,348.2743835449219,17.816226959228516,386.9745178222656,93.63336181640625
2022-02-07,170.11000061035156,31.875240325927734,345.4726867675781,18.22449493408203,385.6986999511719,93.52360534667969
2022-02-08,170.6300048828125,33.17425537109375,349.35418701171875,18.285301208496094,388.82257080078125,94.23703002929688
2022-02-09,171.2100067138672,34.45535659790039,356.75726318359375,19.59697914123535,394.526123046875,95.7736587524414
2022-02-10,170.55999755859375,33.890960693359375,348.6829528808594,19.19739532470703,387.59368896484375,94.39250946044922
2022-02-11,173.80999755859375,32.726318359375,337.6221008300781,18.971542358398438,379.8639831542969,92.75531005859375
2022-02-14,174.74000549316406,32.502349853515625,338.0404357910156,18.528528213500977,378.62567138671875,92.28882598876953
2022-02-15,173.0800018310547,33.87303924560547,346.4454650878906,18.91073989868164,384.7044677734375,93.90775299072266
